TimeFrame,Location ID,Dwelling Type,Total Bonds,Active Bonds,Closed Bonds,Median Rent,Geometric Mean Rent
1/01/2020,218300,ALL,51,318,51,300,301
1/01/2020,218400,ALL,24,234,18,380,394
1/01/2020,218500,ALL,39,381,30,350,325
1/01/2020,218600,ALL,18,159,18,380,386
1/01/2020,218700,ALL,18,123,12,538,450
1/01/2020,218900,ALL,12,192,9,333,294
1/01/2020,219400,ALL,9,51,3,380,375
1/01/2020,219600,ALL,9,198,15,375,363
1/01/2020,220000,ALL,6,33,6,290,276
1/01/2020,220100,ALL,9,75,9,325,333
1/01/2020,220300,ALL,12,144,9,300,294
1/01/2020,220400,ALL,9,105,9,330,319
1/01/2020,220700,ALL,6,84,12,303,294
1/01/2020,221000,ALL,9,129,9,250,248
1/01/2020,221100,ALL,6,51,6,265,247
1/01/2020,221400,ALL,9,63,9,365,362
1/01/2020,221600,ALL,6,123,12,335,369
1/01/2020,221700,ALL,15,132,21,335,342
1/01/2020,221800,ALL,12,144,12,315,341
1/01/2020,221900,ALL,21,264,21,370,350
1/01/2020,222100,ALL,6,75,3,290,273
1/01/2020,222200,ALL,6,93,6,300,296
1/01/2020,222500,ALL,15,165,12,260,265
1/01/2020,222600,ALL,15,156,12,280,282
1/01/2020,222700,ALL,15,138,12,230,241
1/01/2020,223100,ALL,6,105,0,250,241
1/01/2020,223400,ALL,6,24,3,205,205
1/01/2020,223600,ALL,27,168,18,370,342
1/01/2020,223700,ALL,6,45,6,243,270
1/01/2020,223800,ALL,15,147,12,385,363
1/01/2020,224000,ALL,15,132,15,360,327
1/01/2020,224100,ALL,6,54,6,335,365
1/01/2020,224200,ALL,9,93,12,430,425
1/01/2020,224300,ALL,27,213,18,380,369
1/01/2020,224400,ALL,12,90,15,388,347
1/01/2020,224500,ALL,9,78,6,420,407
1/01/2020,224600,ALL,9,120,9,375,355
1/01/2020,224800,ALL,21,291,18,280,299
1/01/2020,224900,ALL,15,132,9,350,337
1/01/2020,225000,ALL,9,69,9,390,403
1/01/2020,225100,ALL,15,138,24,340,335
1/01/2020,225200,ALL,9,117,15,305,294
1/01/2020,225300,ALL,24,225,21,325,337
1/01/2020,225400,ALL,24,294,21,300,318
1/01/2020,225500,ALL,18,144,15,390,380
1/01/2020,225600,ALL,15,30,9,320,326
1/01/2020,225700,ALL,15,108,12,300,317
1/01/2020,225800,ALL,12,135,9,340,315
1/01/2020,225900,ALL,21,123,18,315,329
1/01/2020,226500,ALL,9,99,12,220,236
1/01/2020,226700,ALL,12,153,9,248,253
1/01/2020,226900,ALL,6,117,12,340,338
1/01/2020,227000,ALL,9,192,15,280,312
1/01/2020,227900,ALL,15,153,18,450,427
1/01/2020,228000,ALL,6,111,9,405,382
1/01/2020,228100,ALL,6,129,9,378,373
1/01/2020,228200,ALL,6,138,3,390,391
1/01/2020,228300,ALL,18,258,21,350,364
1/01/2020,228400,ALL,9,135,6,300,290
1/01/2020,228500,ALL,6,135,3,413,381
1/01/2020,229000,ALL,9,114,12,410,419
1/01/2020,229100,ALL,12,138,12,418,415
1/01/2020,229200,ALL,6,51,6,420,414
1/01/2020,229300,ALL,21,234,21,430,423
1/01/2020,229500,ALL,18,159,12,430,380
1/01/2020,229600,ALL,36,435,33,370,331
1/01/2020,229800,ALL,42,321,24,365,372
1/01/2020,229900,ALL,9,156,9,365,358
1/01/2020,230000,ALL,9,75,6,390,361
1/01/2020,230100,ALL,33,303,24,400,379
1/01/2020,230200,ALL,42,306,39,385,384
1/01/2020,230300,ALL,24,204,18,405,401
1/01/2020,230400,ALL,9,81,9,495,444
1/01/2020,230500,ALL,69,426,57,200,250
1/01/2020,230600,ALL,39,324,27,300,301
1/01/2020,230700,ALL,27,339,24,400,384
1/01/2020,230800,ALL,24,294,21,393,383
1/01/2020,230900,ALL,9,66,9,395,383
1/01/2020,231000,ALL,54,495,51,300,293
1/01/2020,231100,ALL,6,69,3,530,551
1/01/2020,231200,ALL,42,423,48,330,295
1/01/2020,231300,ALL,33,228,30,445,445
1/01/2020,231400,ALL,81,408,54,300,302
1/01/2020,231500,ALL,24,246,21,425,418
1/01/2020,231600,ALL,42,339,33,355,342
1/01/2020,231700,ALL,30,201,27,420,396
1/01/2020,231800,ALL,27,282,21,410,342
1/01/2020,231900,ALL,24,66,12,255,255
1/01/2020,232000,ALL,12,126,12,460,391
1/01/2020,232200,ALL,12,123,6,453,433
1/01/2020,232300,ALL,15,171,15,450,435
1/01/2020,232700,ALL,18,114,12,525,471
1/01/2020,233100,ALL,9,87,6,280,250
1/01/2020,233200,ALL,9,132,9,280,267
1/01/2020,233300,ALL,15,240,18,250,258
1/01/2020,233600,ALL,12,156,15,260,257
1/01/2020,234100,ALL,12,132,15,320,338
1/01/2020,234300,ALL,15,129,15,360,328
1/01/2020,234400,ALL,9,72,9,420,407
1/01/2020,234600,ALL,6,57,3,290,325
1/01/2020,234700,ALL,18,102,9,350,309
1/01/2020,234800,ALL,6,45,0,540,485
1/01/2020,234900,ALL,18,192,15,390,381
1/01/2020,235000,ALL,18,153,12,360,355
1/01/2020,235200,ALL,9,153,12,320,303
1/01/2020,235300,ALL,9,66,6,340,339
1/01/2020,235400,ALL,9,54,6,315,317
1/01/2020,235500,ALL,18,246,27,350,325
1/01/2020,235600,ALL,21,216,18,350,358
1/01/2020,235700,ALL,12,81,9,350,356
1/01/2020,235800,ALL,12,153,9,355,350
1/01/2020,235900,ALL,9,108,6,398,368
1/01/2020,236000,ALL,6,30,3,465,415
1/01/2020,236300,ALL,12,159,18,408,399
1/01/2020,236500,ALL,18,297,24,465,441
1/01/2020,236600,ALL,6,39,9,465,426
1/01/2020,236700,ALL,9,51,6,390,393
1/01/2020,236800,ALL,30,243,21,530,535
1/01/2020,237000,ALL,21,267,15,520,508
1/01/2020,237100,ALL,27,276,27,500,528
1/01/2020,237200,ALL,12,87,9,535,540
1/01/2020,237300,ALL,15,153,15,545,574
1/01/2020,237500,ALL,9,165,12,535,533
1/01/2020,237600,ALL,33,246,18,505,514
1/01/2020,237800,ALL,24,276,27,483,487
1/01/2020,238000,ALL,27,222,21,423,385
1/01/2020,238100,ALL,9,99,9,500,503
1/01/2020,238300,ALL,18,153,15,498,476
1/01/2020,238400,ALL,33,201,36,275,311
1/01/2020,238500,ALL,24,240,21,463,478
1/01/2020,238600,ALL,6,120,6,520,470
1/01/2020,239000,ALL,15,144,18,620,594
1/01/2020,239100,ALL,18,267,18,450,448
1/01/2020,239200,ALL,15,402,18,493,452
1/01/2020,239300,ALL,9,189,6,400,361
1/01/2020,239500,ALL,6,114,6,495,411
1/01/2020,239600,ALL,12,90,6,673,620
1/01/2020,239800,ALL,15,168,18,515,455
1/01/2020,239900,ALL,12,27,6,250,311
1/01/2020,240000,ALL,6,84,6,678,613
1/01/2020,240100,ALL,6,90,12,750,738
1/01/2020,240200,ALL,12,168,9,645,607
1/01/2020,240400,ALL,6,96,9,565,561
1/01/2020,240500,ALL,9,147,6,395,415
1/01/2020,240600,ALL,24,159,15,750,763
1/01/2020,240700,ALL,21,231,15,460,464
1/01/2020,240800,ALL,12,189,12,460,481
1/01/2020,241000,ALL,6,87,3,530,532
1/01/2020,241300,ALL,12,63,9,678,683
1/01/2020,241400,ALL,15,204,9,550,523
1/01/2020,241500,ALL,15,129,18,450,440
1/01/2020,241600,ALL,15,156,9,550,503
1/01/2020,241700,ALL,12,168,21,480,434
1/01/2020,241800,ALL,12,120,15,665,618
1/01/2020,241900,ALL,12,207,18,450,468
1/01/2020,242000,ALL,36,405,27,400,406
1/01/2020,242100,ALL,12,156,15,555,561
1/01/2020,242400,ALL,21,258,24,420,427
1/01/2020,242500,ALL,21,285,24,468,460
1/01/2020,242600,ALL,15,177,9,515,490
1/01/2020,242800,ALL,9,66,6,588,572
1/01/2020,242900,ALL,15,198,21,500,459
1/01/2020,243000,ALL,9,63,6,280,363
1/01/2020,243200,ALL,21,264,24,510,520
1/01/2020,243300,ALL,9,81,9,450,442
1/01/2020,243400,ALL,15,120,12,563,522
1/01/2020,243500,ALL,12,81,12,550,525
1/01/2020,243600,ALL,15,117,15,370,401
1/01/2020,243700,ALL,12,132,21,578,503
1/01/2020,243800,ALL,9,33,6,850,862
1/01/2020,244000,ALL,30,363,33,480,434
1/01/2020,244100,ALL,12,267,12,500,437
1/01/2020,244200,ALL,15,192,18,650,583
1/01/2020,244300,ALL,24,198,15,338,372
1/01/2020,244400,ALL,21,171,12,530,511
1/01/2020,244500,ALL,6,117,9,435,428
1/01/2020,244700,ALL,63,459,57,550,491
1/01/2020,244800,ALL,15,168,18,580,580
1/01/2020,244900,ALL,18,174,12,485,398
1/01/2020,245000,ALL,24,273,39,610,559
1/01/2020,245100,ALL,57,369,45,395,348
1/01/2020,245200,ALL,21,249,24,550,492
1/01/2020,245300,ALL,18,93,18,528,478
1/01/2020,245400,ALL,15,255,24,400,405
1/01/2020,245500,ALL,18,165,15,590,561
1/01/2020,245600,ALL,30,252,27,510,476
1/01/2020,245700,ALL,6,3,3,438,435
1/01/2020,245800,ALL,9,156,12,380,425
1/01/2020,245900,ALL,12,141,9,455,430
1/01/2020,246000,ALL,24,351,24,573,526
1/01/2020,246100,ALL,15,180,15,520,459
1/01/2020,246200,ALL,9,156,18,360,258
1/01/2020,246400,ALL,9,162,12,500,498
1/01/2020,246600,ALL,9,156,12,500,428
1/01/2020,246900,ALL,15,222,21,495,466
1/01/2020,247000,ALL,9,153,9,500,520
1/01/2020,247100,ALL,6,99,6,490,492
1/01/2020,247200,ALL,9,162,12,600,616
1/01/2020,247300,ALL,6,135,6,460,445
1/01/2020,247400,ALL,15,150,15,475,455
1/01/2020,247600,ALL,21,249,21,565,531
1/01/2020,247700,ALL,36,354,33,570,509
1/01/2020,247800,ALL,18,147,15,650,645
1/01/2020,247900,ALL,15,246,12,470,419
1/01/2020,248000,ALL,6,90,3,573,560
1/01/2020,248100,ALL,30,231,27,760,693
1/01/2020,248300,ALL,27,243,30,620,671
1/01/2020,248400,ALL,36,252,30,615,575
1/01/2020,248500,ALL,12,93,15,595,553
1/01/2020,248600,ALL,42,291,39,590,572
1/01/2020,248700,ALL,18,243,30,520,543
1/01/2020,248800,ALL,27,198,30,560,543
1/01/2020,248900,ALL,111,471,66,450,368
1/01/2020,249000,ALL,18,135,24,625,659
1/01/2020,249100,ALL,21,141,27,605,587
1/01/2020,249200,ALL,27,189,15,600,584
1/01/2020,249300,ALL,18,93,15,680,658
1/01/2020,249400,ALL,45,369,60,625,610
1/01/2020,249500,ALL,57,348,60,578,521
1/01/2020,249600,ALL,27,234,30,700,642
1/01/2020,249700,ALL,45,372,39,540,538
1/01/2020,249800,ALL,12,90,15,680,701
1/01/2020,249900,ALL,36,168,24,595,578
1/01/2020,250000,ALL,21,156,30,645,652
1/01/2020,250100,ALL,27,228,30,495,526
1/01/2020,250200,ALL,15,114,18,678,637
1/01/2020,250300,ALL,60,351,57,550,576
1/01/2020,250400,ALL,54,309,45,593,546
1/01/2020,250500,ALL,21,153,24,593,611
1/01/2020,250600,ALL,30,210,30,673,651
1/01/2020,250700,ALL,24,129,36,750,777
1/01/2020,250800,ALL,87,498,99,600,601
1/01/2020,250900,ALL,168,1011,192,525,517
1/01/2020,251000,ALL,24,129,30,633,604
1/01/2020,251100,ALL,54,318,48,660,655
1/01/2020,251200,ALL,126,645,135,700,666
1/01/2020,251300,ALL,45,219,48,720,748
1/01/2020,251400,ALL,183,723,201,593,594
1/01/2020,251500,ALL,36,237,33,625,635
1/01/2020,251600,ALL,474,1308,318,520,527
1/01/2020,251700,ALL,204,912,219,550,575
1/01/2020,251800,ALL,75,435,90,550,560
1/01/2020,251900,ALL,42,351,54,555,542
1/01/2020,252000,ALL,174,936,189,550,554
1/01/2020,252100,ALL,120,615,129,620,620
1/01/2020,252200,ALL,39,240,33,610,580
1/01/2020,252300,ALL,36,228,30,690,680
1/01/2020,252400,ALL,177,792,198,680,581
1/01/2020,252500,ALL,168,993,186,570,570
1/01/2020,252600,ALL,51,264,51,700,621
1/01/2020,252700,ALL,15,141,15,520,491
1/01/2020,252800,ALL,57,408,48,550,537
1/01/2020,252900,ALL,72,369,72,715,667
1/01/2020,253000,ALL,150,735,144,650,622
1/01/2020,253100,ALL,111,609,111,580,566
1/01/2020,253200,ALL,18,159,21,835,811
1/01/2020,253300,ALL,66,468,60,550,549
1/01/2020,253400,ALL,33,228,33,600,593
1/01/2020,253500,ALL,15,150,15,480,515
1/01/2020,253600,ALL,78,450,75,585,575
1/01/2020,253700,ALL,66,420,57,573,524
1/01/2020,253800,ALL,39,288,33,680,665
1/01/2020,253900,ALL,9,159,15,585,602
1/01/2020,254000,ALL,27,261,45,650,610
1/01/2020,254100,ALL,9,90,12,550,517
1/01/2020,254200,ALL,30,201,33,648,582
1/01/2020,254300,ALL,36,273,39,600,578
1/01/2020,254400,ALL,18,198,15,590,612
1/01/2020,254500,ALL,6,69,9,578,595
1/01/2020,254600,ALL,15,96,21,970,854
1/01/2020,254700,ALL,24,126,27,625,586
1/01/2020,254800,ALL,27,225,27,700,622
1/01/2020,254900,ALL,30,267,33,690,640
1/01/2020,255100,ALL,21,162,24,645,586
1/01/2020,255200,ALL,18,123,21,750,625
1/01/2020,255700,ALL,12,153,9,400,392
1/01/2020,255800,ALL,18,138,6,385,391
1/01/2020,256000,ALL,9,96,6,335,277
1/01/2020,256100,ALL,15,189,15,400,404
1/01/2020,256200,ALL,24,249,18,410,348
1/01/2020,256300,ALL,21,228,18,350,351
1/01/2020,256400,ALL,21,216,18,350,334
1/01/2020,256700,ALL,12,123,3,360,347
1/01/2020,256900,ALL,9,177,9,385,401
1/01/2020,257100,ALL,12,150,9,395,398
1/01/2020,257500,ALL,18,168,15,385,379
1/01/2020,257700,ALL,24,132,15,435,414
1/01/2020,257900,ALL,12,96,9,450,431
1/01/2020,300500,ALL,12,81,6,338,312
1/01/2020,300600,ALL,12,63,6,320,302
1/01/2020,300700,ALL,6,30,3,335,343
1/01/2020,300800,ALL,12,66,9,388,331
1/01/2020,300900,ALL,6,39,3,445,408
1/01/2020,301000,ALL,6,63,6,345,308
1/01/2020,301100,ALL,9,150,15,400,385
1/01/2020,301200,ALL,15,159,18,410,393
1/01/2020,301300,ALL,18,165,15,400,424
1/01/2020,301600,ALL,6,81,15,440,423
1/01/2020,301700,ALL,18,114,9,520,467
1/01/2020,301800,ALL,6,30,3,180,203
1/01/2020,302300,ALL,9,51,3,419,453
1/01/2020,302400,ALL,12,63,9,580,570
1/01/2020,302500,ALL,6,30,3,345,332
1/01/2020,302600,ALL,12,75,9,503,468
1/01/2020,302700,ALL,9,18,6,330,329
1/01/2020,302800,ALL,15,189,12,498,443
1/01/2020,302900,ALL,15,189,15,475,467
1/01/2020,303000,ALL,6,39,6,573,479
1/01/2020,303100,ALL,12,126,12,500,514
1/01/2020,303200,ALL,6,60,6,463,413
1/01/2020,303300,ALL,33,261,21,473,454
1/01/2020,303400,ALL,9,45,3,525,528
1/01/2020,303800,ALL,9,45,12,480,445
1/01/2020,304100,ALL,27,363,27,400,372
1/01/2020,304200,ALL,15,192,21,500,502
1/01/2020,304300,ALL,12,153,12,490,440
1/01/2020,304400,ALL,15,201,21,450,435
1/01/2020,304500,ALL,27,273,27,400,387
1/01/2020,304600,ALL,30,228,24,493,481
1/01/2020,304700,ALL,6,69,6,523,471
1/01/2020,304800,ALL,30,309,27,425,446
1/01/2020,304900,ALL,9,144,6,440,415
1/01/2020,305000,ALL,12,195,18,460,448
1/01/2020,305100,ALL,18,144,15,448,447
1/01/2020,305200,ALL,9,150,9,380,364
1/01/2020,305300,ALL,33,288,30,460,455
1/01/2020,305400,ALL,18,168,18,435,369
1/01/2020,305500,ALL,21,138,18,450,450
1/01/2020,305600,ALL,78,381,78,205,217
1/01/2020,305800,ALL,15,129,15,480,439
1/01/2020,305900,ALL,18,216,21,453,446
1/01/2020,306000,ALL,15,165,9,575,526
1/01/2020,306200,ALL,12,138,18,450,443
1/01/2020,306700,ALL,9,69,15,420,403
1/01/2020,306800,ALL,24,255,21,350,297
1/01/2020,307000,ALL,6,48,6,250,320
1/01/2020,307100,ALL,9,96,12,473,464
1/01/2020,307300,ALL,12,144,9,350,344
1/01/2020,307500,ALL,18,141,15,450,442
1/01/2020,307600,ALL,18,141,12,470,472
1/01/2020,307700,ALL,9,105,9,425,423
1/01/2020,307800,ALL,9,159,12,440,435
1/01/2020,307900,ALL,18,135,12,400,365
1/01/2020,308000,ALL,15,99,12,403,388
1/01/2020,308100,ALL,18,225,12,413,400
1/01/2020,308200,ALL,24,186,21,425,407
1/01/2020,308300,ALL,9,78,6,458,438
1/01/2020,308400,ALL,18,165,12,415,418
1/01/2020,308600,ALL,12,126,15,498,492
1/01/2020,308900,ALL,18,168,24,350,316
1/01/2020,309200,ALL,15,171,12,265,261
1/01/2020,309300,ALL,9,42,3,280,280
1/01/2020,309400,ALL,24,177,24,300,267
1/01/2020,310100,ALL,15,117,12,270,253
1/01/2020,310200,ALL,6,60,3,340,314
1/01/2020,310300,ALL,9,81,9,280,260
1/01/2020,310400,ALL,18,114,15,320,295
1/01/2020,310500,ALL,9,63,12,340,336
1/01/2020,311300,ALL,9,51,6,150,158
1/01/2020,311500,ALL,9,192,15,310,302
1/01/2020,311700,ALL,6,30,6,400,363
1/01/2020,312200,ALL,6,42,0,295,290
1/01/2020,312300,ALL,15,102,24,320,295
1/01/2020,312500,ALL,6,48,6,300,290
1/01/2020,312800,ALL,12,72,6,375,389
1/01/2020,312900,ALL,15,108,12,340,325
1/01/2020,313100,ALL,6,24,3,365,385
1/01/2020,313200,ALL,6,87,12,350,347
1/01/2020,313700,ALL,6,45,3,375,357
1/01/2020,314000,ALL,6,63,3,520,494
1/01/2020,314100,ALL,12,87,15,400,389
1/01/2020,314200,ALL,15,144,9,388,368
1/01/2020,314500,ALL,9,141,9,430,399
1/01/2020,314600,ALL,18,222,21,385,380
1/01/2020,314700,ALL,6,63,3,400,355
1/01/2020,314800,ALL,6,36,0,395,400
1/01/2020,314900,ALL,12,126,12,498,481
1/01/2020,315300,ALL,15,81,9,470,447
1/01/2020,315400,ALL,27,192,27,480,453
1/01/2020,315800,ALL,6,60,6,480,468
1/01/2020,315900,ALL,15,144,6,465,424
1/01/2020,316200,ALL,9,54,3,430,421
1/01/2020,316600,ALL,18,78,18,510,499
1/01/2020,316900,ALL,9,99,9,400,418
1/01/2020,317200,ALL,6,39,0,430,427
1/01/2020,317300,ALL,21,186,9,475,375
1/01/2020,317400,ALL,15,159,12,530,522
1/01/2020,317500,ALL,9,48,3,460,444
1/01/2020,317700,ALL,24,195,27,450,439
1/01/2020,317800,ALL,27,288,27,430,405
1/01/2020,317900,ALL,30,252,24,485,459
1/01/2020,318000,ALL,15,213,18,465,478
1/01/2020,318100,ALL,6,72,12,420,373
1/01/2020,318200,ALL,9,78,9,370,378
1/01/2020,318300,ALL,33,246,30,450,414
1/01/2020,318500,ALL,12,81,15,478,495
1/01/2020,318600,ALL,9,123,9,420,455
1/01/2020,318700,ALL,6,102,9,469,497
1/01/2020,318800,ALL,9,96,6,420,437
1/01/2020,318900,ALL,15,99,9,480,350
1/01/2020,319000,ALL,27,183,21,450,407
1/01/2020,319200,ALL,39,321,39,480,439
1/01/2020,319300,ALL,21,216,18,440,404
1/01/2020,319400,ALL,9,120,9,410,433
1/01/2020,319500,ALL,39,240,33,449,382
1/01/2020,319600,ALL,21,192,21,395,415
1/01/2020,319700,ALL,36,252,33,445,458
1/01/2020,319800,ALL,9,96,6,425,399
1/01/2020,319900,ALL,42,360,42,440,366
1/01/2020,320100,ALL,24,258,30,440,416
1/01/2020,320200,ALL,135,471,102,525,467
1/01/2020,320300,ALL,21,210,27,423,425
1/01/2020,320500,ALL,18,243,18,400,361
1/01/2020,320600,ALL,45,225,48,463,432
1/01/2020,320700,ALL,123,369,99,520,468
1/01/2020,320800,ALL,24,207,24,435,491
1/01/2020,320900,ALL,15,186,24,450,439
1/01/2020,321000,ALL,54,417,57,480,469
1/01/2020,321100,ALL,48,438,51,400,349
1/01/2020,321200,ALL,75,207,63,610,514
1/01/2020,321300,ALL,15,105,18,520,509
1/01/2020,321400,ALL,36,255,33,420,396
1/01/2020,321500,ALL,27,126,30,480,506
1/01/2020,321700,ALL,12,159,15,450,409
1/01/2020,321800,ALL,156,534,150,510,450
1/01/2020,321900,ALL,39,318,54,220,276
1/01/2020,322000,ALL,66,210,57,538,431
1/01/2020,322100,ALL,27,198,30,453,454
1/01/2020,322200,ALL,24,231,33,420,393
1/01/2020,322400,ALL,42,189,45,560,528
1/01/2020,322500,ALL,42,108,18,410,418
1/01/2020,322600,ALL,30,135,21,490,510
1/01/2020,322700,ALL,123,426,105,470,420
1/01/2020,322800,ALL,9,90,12,500,508
1/01/2020,322900,ALL,9,54,12,545,503
1/01/2020,323000,ALL,87,540,90,410,433
1/01/2020,323100,ALL,36,294,21,430,439
1/01/2020,323200,ALL,51,204,36,340,302
1/01/2020,323300,ALL,234,765,207,450,401
1/01/2020,323400,ALL,12,255,18,430,413
1/01/2020,323500,ALL,54,90,45,145,169
1/01/2020,323600,ALL,12,114,12,493,516
1/01/2020,323700,ALL,12,162,15,425,427
1/01/2020,323800,ALL,39,396,33,400,368
1/01/2020,323900,ALL,102,606,99,350,336
1/01/2020,324000,ALL,9,138,9,430,406
1/01/2020,324200,ALL,6,18,6,255,263
1/01/2020,324300,ALL,12,90,12,500,465
1/01/2020,324400,ALL,159,801,153,450,435
1/01/2020,324500,ALL,36,237,24,520,488
1/01/2020,324800,ALL,123,807,117,365,324
1/01/2020,325000,ALL,33,288,27,440,389
1/01/2020,325100,ALL,27,246,24,438,437
1/01/2020,325200,ALL,57,255,39,430,362
1/01/2020,325300,ALL,165,1098,168,380,370
1/01/2020,325400,ALL,18,129,18,570,523
1/01/2020,325600,ALL,18,207,21,410,421
1/01/2020,325700,ALL,54,300,63,440,434
1/01/2020,325800,ALL,165,831,162,370,337
1/01/2020,325900,ALL,12,240,12,490,470
1/01/2020,326100,ALL,81,618,72,240,251
1/01/2020,326300,ALL,24,210,27,420,405
1/01/2020,326500,ALL,21,204,24,380,358
1/01/2020,326700,ALL,15,144,21,395,374
1/01/2020,326800,ALL,81,582,57,350,340
1/01/2020,326900,ALL,39,300,42,409,371
1/01/2020,327000,ALL,150,717,141,365,337
1/01/2020,327100,ALL,48,168,18,460,441
1/01/2020,327200,ALL,27,300,27,385,375
1/01/2020,327300,ALL,9,66,9,540,540
1/01/2020,327400,ALL,78,606,75,400,376
1/01/2020,327500,ALL,12,171,12,450,468
1/01/2020,327600,ALL,39,408,39,383,347
1/01/2020,327700,ALL,27,192,30,400,394
1/01/2020,327800,ALL,12,165,12,380,402
1/01/2020,327900,ALL,156,1353,156,333,323
1/01/2020,328000,ALL,12,120,9,478,408
1/01/2020,328100,ALL,15,48,3,395,387
1/01/2020,328200,ALL,21,192,12,430,431
1/01/2020,328300,ALL,18,264,30,409,395
1/01/2020,328400,ALL,15,228,12,380,361
1/01/2020,328500,ALL,27,297,39,413,378
1/01/2020,328600,ALL,18,237,12,380,373
1/01/2020,328700,ALL,30,273,24,393,335
1/01/2020,328800,ALL,6,45,6,350,342
1/01/2020,328900,ALL,117,891,105,320,327
1/01/2020,329100,ALL,27,294,36,435,413
1/01/2020,329200,ALL,21,180,18,450,361
1/01/2020,329300,ALL,15,171,12,380,329
1/01/2020,329400,ALL,45,372,45,395,377
1/01/2020,329500,ALL,12,123,18,433,428
1/01/2020,329600,ALL,36,336,36,360,320
1/01/2020,329700,ALL,54,495,51,390,352
1/01/2020,329800,ALL,12,147,6,370,309
1/01/2020,329900,ALL,69,459,57,350,297
1/01/2020,330000,ALL,12,51,6,530,532
1/01/2020,330100,ALL,21,285,21,393,333
1/01/2020,330200,ALL,33,381,33,365,362
1/01/2020,330300,ALL,18,144,27,415,418
1/01/2020,330400,ALL,12,144,9,398,398
1/01/2020,330500,ALL,24,216,15,400,397
1/01/2020,330600,ALL,18,132,18,480,471
1/01/2020,330800,ALL,18,177,15,480,463
1/01/2020,330900,ALL,12,90,6,395,350
1/01/2020,331000,ALL,9,96,9,425,404
1/01/2020,331100,ALL,24,300,21,380,285
1/01/2020,331200,ALL,12,96,12,410,419
1/01/2020,331300,ALL,18,147,21,545,468
1/01/2020,331400,ALL,9,126,6,420,297
1/01/2020,331500,ALL,9,63,12,370,360
1/01/2020,331700,ALL,24,228,27,405,424
1/01/2020,331900,ALL,12,99,9,460,465
1/01/2020,332000,ALL,18,132,15,585,564
1/01/2020,332100,ALL,15,141,15,410,414
1/01/2020,332200,ALL,6,27,6,520,471
1/01/2020,332500,ALL,24,195,30,415,378
1/01/2020,332700,ALL,33,258,36,485,492
1/01/2020,332900,ALL,6,51,3,360,398
1/01/2020,333800,ALL,6,39,3,350,334
1/01/2020,334000,ALL,12,102,15,398,381
1/01/2020,334900,ALL,18,156,24,480,487
1/01/2020,335000,ALL,6,45,6,413,398
1/01/2020,335100,ALL,21,156,12,493,472
1/01/2020,335200,ALL,21,186,18,490,487
1/01/2020,335300,ALL,6,48,6,505,491
1/01/2020,335400,ALL,6,45,9,370,365
1/01/2020,335500,ALL,18,186,21,465,464
1/01/2020,335700,ALL,12,66,6,550,552
1/01/2020,335800,ALL,6,45,0,350,373
1/01/2020,335900,ALL,12,45,9,498,461
1/01/2020,336000,ALL,30,168,24,460,428
1/01/2020,336100,ALL,24,147,18,540,532
1/01/2020,336200,ALL,6,96,6,430,404
1/01/2020,336900,ALL,30,132,24,380,367
1/01/2020,337300,ALL,6,33,6,320,326
1/01/2020,337400,ALL,9,120,9,380,350
1/01/2020,337500,ALL,12,147,18,340,313
1/01/2020,337600,ALL,9,69,9,340,343
1/01/2020,337800,ALL,15,132,18,365,363
1/01/2020,337900,ALL,12,45,12,350,326
1/01/2020,338100,ALL,12,96,12,360,349
1/01/2020,338200,ALL,9,165,9,350,307
1/01/2020,338300,ALL,21,183,15,320,331
1/01/2020,338400,ALL,15,129,12,350,359
1/01/2020,338500,ALL,27,222,27,310,316
1/01/2020,338900,ALL,15,147,15,325,322
1/01/2020,339200,ALL,9,60,6,345,346
1/01/2020,339300,ALL,9,120,6,300,308
1/01/2020,339600,ALL,9,105,3,335,319
1/01/2020,339800,ALL,6,51,3,230,237
1/01/2020,340000,ALL,6,72,6,400,399
1/01/2020,340100,ALL,9,111,9,380,369
1/01/2020,340200,ALL,6,78,9,328,331
1/01/2020,340300,ALL,9,120,3,300,308
1/01/2020,340400,ALL,12,153,15,363,362
1/01/2020,340500,ALL,9,93,6,360,353
1/01/2020,340600,ALL,18,228,18,290,309
1/01/2020,340700,ALL,24,201,12,340,316
1/01/2020,340800,ALL,21,261,18,328,313
1/01/2020,341000,ALL,12,162,15,280,288
1/01/2020,341100,ALL,12,102,9,360,336
1/01/2020,341300,ALL,15,207,15,360,314
1/01/2020,341400,ALL,9,111,9,320,295
1/01/2020,341500,ALL,9,87,9,170,197
1/01/2020,341800,ALL,18,117,15,380,380
1/01/2020,342000,ALL,9,39,3,323,319
1/01/2020,342700,ALL,9,84,9,301,301
1/01/2020,342800,ALL,12,135,6,278,273
1/01/2020,343700,ALL,6,42,0,335,336
1/01/2020,343900,ALL,9,84,12,330,323
1/01/2020,344000,ALL,21,159,21,290,266
1/01/2020,344100,ALL,9,66,6,350,332
1/01/2020,344200,ALL,15,126,9,315,298
1/01/2020,344500,ALL,24,162,18,343,322
1/01/2020,344800,ALL,21,63,12,460,456
1/01/2020,344900,ALL,30,297,24,525,503
1/01/2020,345000,ALL,27,261,36,500,480
1/01/2020,345400,ALL,9,63,12,450,404
1/01/2020,345500,ALL,27,198,21,420,403
1/01/2020,345600,ALL,15,159,27,400,398
